timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY
43700,1212.25,1.6,8.5,-2.2,2715.8894,82.32646
43800,1210.75,1.6,8.5,-2.2,2717.1626,82.336876
43900,1211.25,1.6,8.5,-2.2,2718.4382,82.3473
44000,1209.25,1.6,8.5,-2.2,2719.7158,82.357735
44100,1209.5,1.6,8.5,-2.2,2720.9958,82.36817
44200,1210.25,1.6,8.5,-2.2,2722.2778,82.378624
44300,1209.75,1.6,8.5,-2.2,2723.562,82.389084
44400,1210.75,1.6,8.5,-2.2,2724.8484,82.39956
44500,1210.75,1.6,8.5,-2.2,2726.1367,82.410034
44600,1210.75,1.6,8.5,-2.2,2727.4272,82.420525
44700,1212.25,1.6,8.5,-2.2,2728.72,82.43102
44800,1213.25,1.6,8.5,-2.2,2730.0146,82.44153
44900,1213.5,1.6,8.5,-2.2,2731.3115,82.45204
45000,1214.25,1.6,8.5,-2.2,2732.6104,82.46257
45100,1214.0,1.6,8.5,-2.2,2733.9114,82.4731
45200,1214.0,1.6,8.5,-2.2,2735.2144,82.48364
45300,1213.25,1.6,8.5,-2.2,2736.5195,82.494194
45400,1213.5,1.6,8.5,-2.2,2737.8267,82.50476
45500,1213.5,1.6,8.5,-2.2,2739.136,82.51533
45600,1213.5,1.6,8.5,-2.2,2740.447,82.52591
45700,1211.75,1.6,8.5,-2.2,2741.7603,82.5365
45800,1214.25,1.6,8.5,-2.2,2743.0754,82.5471
45900,1213.75,1.6,8.5,-2.2,2744.3928,82.5577
46000,1213.25,1.6,8.5,-2.2,2745.712,82.56831
46100,1211.75,1.6,8.5,-2.2,2747.0332,82.57894
46200,1211.25,1.6,8.5,-2.2,2748.3562,82.58958
46300,1211.25,1.6,8.5,-2.2,2749.6814,82.60021
46400,1211.25,1.6,8.5,-2.2,2751.0083,82.61086
46500,1209.75,1.6,8.5,-2.2,2752.3374,82.62153
46600,1210.75,1.6,8.5,-2.2,2753.6682,82.632195
46700,1211.25,1.6,8.5,-2.2,2755.0012,82.64287
46800,1212.25,1.6,8.5,-2.2,2756.336,82.65356
46900,1214.25,1.6,8.5,-2.2,2757.6726,82.66425
47000,1213.25,1.6,8.5,-2.2,2759.011,82.67496
47100,1212.75,1.6,8.5,-2.2,2760.3516,82.68567
47200,1213.0,1.6,8.5,-2.2,2761.6938,82.69639
47300,1213.25,1.6,8.5,-2.2,2763.0378,82.707115
47400,1214.25,1.6,8.5,-2.2,2764.3838,82.71786
47500,1216.75,1.6,8.5,-2.2,2765.7317,82.72861
47600,1216.25,1.6,8.5,-2.2,2767.0815,82.73936
47700,1213.25,1.6,8.5,-2.2,2768.4329,82.75012
47800,1213.25,1.6,8.5,-2.2,2769.7864,82.760895
47900,1212.25,1.6,8.5,-2.2,2771.1414,82.771675
48000,1211.25,1.6,8.5,-2.2,2772.4983,82.78246
48100,1211.25,1.6,8.5,-2.2,2773.8572,82.79327
48200,1211.5,1.6,8.5,-2.2,2775.2175,82.80407
48300,1212.75,1.6,8.5,-2.2,2776.5798,82.81489
48400,1211.75,1.6,8.5,-2.2,2777.9438,82.82571
48500,1212.75,1.6,8.5,-2.2,2779.3096,82.83654
48600,1213.75,1.6,8.5,-2.2,2780.6772,82.84738
48700,1213.75,1.6,8.5,-2.2,2782.0464,82.85823
48800,1214.75,1.6,8.5,-2.2,2783.4175,82.86909
48900,1213.25,1.6,8.5,-2.2,2784.79,82.87995
49000,1213.0,1.6,8.5,-2.2,2786.1646,82.89082
49100,1213.0,1.6,8.5,-2.2,2787.5405,82.9017
49200,1210.75,1.6,8.5,-2.2,2788.9182,82.91259
49300,1212.25,1.6,8.5,-2.2,2790.2979,82.92349
49400,1211.75,1.6,8.5,-2.2,2791.679,82.934395
49500,1211.25,1.6,8.5,-2.2,2793.0618,82.94531
49600,1211.75,1.6,8.5,-2.2,2794.446,82.95623
49700,1211.75,1.6,8.5,-2.2,2795.832,82.96716
49800,1212.75,1.6,8.5,-2.2,2797.2197,82.978096
49900,1212.5,1.6,8.5,-2.2,2798.6091,82.989044
50000,1214.25,1.6,8.5,-2.2,2800.0,83.0
50100,1213.75,1.6,8.5,-2.2,2801.3926,83.01096
50200,1215.75,1.6,8.5,-2.2,2802.7866,83.021935
50300,1215.75,1.6,8.5,-2.2,2804.1824,83.03291
50400,1215.75,1.6,8.5,-2.2,2805.5796,83.0439
50500,1217.75,1.6,8.5,-2.2,2806.9783,83.05489
50600,1216.75,1.6,8.5,-2.2,2808.3787,83.065895
50700,1216.25,1.6,8.5,-2.2,2809.7805,83.076904
50800,1217.25,1.6,8.5,-2.2,2811.184,83.08792
50900,1217.25,1.6,8.5,-2.2,2812.589,83.098946
51000,1217.25,1.6,8.5,-2.2,2813.9956,83.10998
51100,1217.75,1.6,8.5,-2.2,2815.4036,83.12102
51200,1216.25,1.6,8.5,-2.2,2816.813,83.132065
51300,1217.75,1.6,8.5,-2.2,2818.2239,83.14313
51400,1216.75,1.6,8.5,-2.2,2819.6365,83.15419
51500,1217.0,1.6,8.5,-2.2,2821.0503,83.16526
51600,1217.75,1.6,8.5,-2.2,2822.4658,83.17634
51700,1218.75,1.6,8.5,-2.2,2823.8826,83.18742
51800,1218.5,1.6,8.5,-2.2,2825.3008,83.198524
51900,1218.25,1.6,8.5,-2.2,2826.7205,83.209625
52000,1217.75,1.6,8.5,-2.2,2828.1416,83.22073
52100,1217.75,1.6,8.5,-2.2,2829.5642,83.23185
52200,1218.25,1.6,8.5,-2.2,2830.988,83.24297
52300,1216.75,1.6,8.5,-2.2,2832.4133,83.25411
52400,1216.75,1.5,8.5,-2.2,2833.84,83.26525
52500,1216.75,1.5,8.5,-2.2,2835.2683,83.2764
52600,1216.25,1.5,8.5,-2.2,2836.6978,83.28755
52700,1216.5,1.5,8.5,-2.2,2838.1284,83.29871
52800,1216.75,1.5,8.5,-2.2,2839.5605,83.30988
52900,1215.25,1.5,8.5,-2.2,2840.9941,83.32106
53000,1215.25,1.5,8.5,-2.2,2842.429,83.332245
53100,1213.75,1.5,8.5,-2.2,2843.865,83.34344
53200,1215.25,1.5,8.5,-2.2,2845.3025,83.35464
53300,1215.25,1.5,8.5,-2.2,2846.7412,83.36584
53400,1214.25,1.5,8.5,-2.2,2848.1814,83.37705
53500,1215.75,1.5,8.5,-2.2,2849.6226,83.388275
53600,1216.75,1.5,8.5,-2.2,2851.0652,83.399506
53700,1217.25,1.5,8.5,-2.2,2852.509,83.410736
53800,1216.25,1.5,8.5,-2.2,2853.954,83.42198
53900,1218.25,1.5,8.5,-2.2,2855.4004,83.43323
54000,1218.25,1.5,8.5,-2.2,2856.8481,83.44448
54100,1218.5,1.5,8.5,-2.2,2858.2969,83.45575
54200,1218.75,1.5,8.5,-2.2,2859.7468,83.46702
54300,1217.75,1.5,8.5,-2.2,2861.198,83.478294
54400,1218.75,1.5,8.5,-2.2,2862.6506,83.48958
54500,1220.25,1.5,8.5,-2.2,2864.104,83.50087
54600,1220.25,1.5,8.5,-2.2,2865.5588,83.51217
54700,1220.25,1.5,8.5,-2.2,2867.015,83.523476
54800,1220.5,1.5,8.5,-2.2,2868.472,83.53479
54900,1219.25,1.5,8.5,-2.2,2869.9302,83.546104
55000,1219.25,1.5,8.5,-2.2,2871.3896,83.557434
55100,1219.5,1.5,8.5,-2.2,2872.85,83.56876
55200,1218.75,1.5,8.5,-2.2,2874.3118,83.58011
55300,1218.25,1.5,8.5,-2.2,2875.7744,83.59145
55400,1216.75,1.5,8.5,-2.2,2877.2383,83.602806
55500,1216.75,1.5,8.5,-2.2,2878.7034,83.61417
55600,1219.25,1.5,8.5,-2.2,2880.1694,83.625534
55700,1220.25,1.5,8.5,-2.2,2881.6365,83.63691
55800,1220.5,1.5,8.5,-2.2,2883.1045,83.648285
55900,1220.5,1.5,8.5,-2.2,2884.5737,83.659676
56000,1219.25,1.5,8.5,-2.2,2886.0442,83.67107
56100,1217.75,1.5,8.5,-2.2,2887.5154,83.682465
56200,1217.75,1.5,8.5,-2.2,2888.9878,83.69387
56300,1217.25,1.5,8.5,-2.2,2890.4612,83.705284
56400,1217.25,1.5,8.5,-2.2,2891.9355,83.716705
56500,1216.25,1.5,8.5,-2.2,2893.411,83.728134
56600,1214.75,1.5,8.5,-2.2,2894.8872,83.73956
56700,1213.75,1.5,8.5,-2.2,2896.3645,83.75101
56800,1214.0,1.5,8.5,-2.2,2897.8428,83.76245
56900,1213.75,1.5,8.5,-2.2,2899.322,83.7739
57000,1214.75,1.5,8.5,-2.2,2900.8022,83.78536
57100,1214.25,1.5,8.5,-2.2,2902.2834,83.79683
57200,1214.75,1.5,8.5,-2.2,2903.7654,83.8083
57300,1214.25,1.5,8.5,-2.2,2905.2485,83.81978
57400,1214.25,1.5,8.5,-2.2,2906.7324,83.83126
57500,1214.25,1.5,8.5,-2.2,2908.217,83.84275
57600,1214.25,1.5,8.5,-2.2,2909.703,83.85425
57700,1213.75,1.5,8.5,-2.2,2911.1895,83.86575
57800,1214.25,1.5,8.5,-2.2,2912.677,83.87726
57900,1213.25,1.5,8.5,-2.2,2914.1653,83.88878
58000,1212.25,1.5,8.5,-2.2,2915.6545,83.9003
58100,1213.75,1.5,8.5,-2.2,2917.1445,83.91183
58200,1213.75,1.5,8.5,-2.2,2918.6355,83.923355
58300,1212.75,1.5,8.5,-2.2,2920.1272,83.9349
58400,1212.5,1.5,8.5,-2.2,2921.6196,83.94644
58500,1212.75,1.5,8.5,-2.2,2923.113,83.958
58600,1213.25,1.5,8.5,-2.2,2924.6072,83.96955
58700,1214.25,1.5,8.5,-2.2,2926.102,83.98112
58800,1213.75,1.5,8.5,-2.2,2927.598,83.99269
58900,1214.25,1.5,8.5,-2.2,2929.0942,84.004265
59000,1214.0,1.5,8.5,-2.2,2930.5916,84.01585
59100,1214.25,1.5,8.5,-2.2,2932.0896,84.027435
59200,1214.5,1.5,8.5,-2.2,2933.5884,84.03903
59300,1215.25,1.5,8.5,-2.2,2935.088,84.05063
59400,1215.5,1.5,8.5,-2.2,2936.5881,84.06223
59500,1214.75,1.5,8.5,-2.2,2938.0889,84.073845
59600,1214.75,1.5,8.5,-2.2,2939.5906,84.085464
59700,1215.0,1.5,8.5,-2.2,2941.093,84.097084
59800,1215.25,1.5,8.5,-2.2,2942.596,84.10872
59900,1217.25,1.5,8.5,-2.2,2944.0996,84.12035
60000,1215.25,1.5,8.5,-2.2,2945.604,84.13199
60100,1215.5,1.5,8.5,-2.2,2947.1091,84.14364
60200,1216.25,1.5,8.5,-2.2,2948.6147,84.15529
60300,1214.75,1.5,8.5,-2.2,2950.121,84.16695
60400,1214.25,1.5,8.5,-2.2,2951.628,84.17861
60500,1216.75,1.5,8.5,-2.2,2953.1355,84.19028
60600,1217.25,1.5,8.5,-2.2,2954.6438,84.20195
60700,1218.25,1.5,8.5,-2.2,2956.1526,84.21363
60800,1219.25,1.5,8.5,-2.2,2957.662,84.22532
60900,1219.25,1.5,8.5,-2.2,2959.1719,84.23701
61000,1217.25,1.5,8.5,-2.2,2960.6826,84.2487
61100,1215.25,1.5,8.5,-2.2,2962.1936,84.26041
61200,1213.25,1.5,8.5,-2.2,2963.7053,84.27212
61300,1213.0,1.5,8.5,-2.2,2965.2175,84.28383
61400,1212.25,1.5,8.5,-2.2,2966.7302,84.29555
61500,1211.75,1.5,8.5,-2.2,2968.2437,84.30727
61600,1211.25,1.5,8.5,-2.2,2969.7573,84.319
61700,1211.5,1.5,8.5,-2.2,2971.2717,84.330734
61800,1211.5,1.5,8.5,-2.2,2972.7864,84.34247
61900,1211.5,1.5,8.5,-2.2,2974.3018,84.35422
62000,1210.75,1.5,8.5,-2.2,2975.8176,84.36597
62100,1208.75,1.5,8.5,-2.2,2977.3337,84.37772
62200,1208.25,1.5,8.5,-2.2,2978.8506,84.38948
62300,1208.25,1.5,8.5,-2.2,2980.3677,84.401245
62400,1208.25,1.5,8.5,-2.2,2981.8853,84.41302
62500,1208.5,1.5,8.5,-2.2,2983.4033,84.4248
62600,1207.75,1.5,8.5,-2.2,2984.9219,84.43658
62700,1208.25,1.5,8.5,-2.2,2986.4407,84.448364
62800,1208.25,1.5,8.5,-2.2,2987.96,84.46015
62900,1208.5,1.5,8.5,-2.2,2989.4797,84.47195
63000,1209.75,1.5,8.5,-2.2,2990.9998,84.48375
63100,1209.25,1.5,8.5,-2.2,2992.5203,84.49556
63200,1208.75,1.5,8.5,-2.2,2994.041,84.50737
63300,1208.5,1.5,8.5,-2.2,2995.5623,84.51919
63400,1209.25,1.5,8.5,-2.2,2997.0837,84.531006
63500,1210.25,1.5,8.5,-2.2,2998.6057,84.54283
63600,1210.25,1.5,8.5,-2.2,3000.128,84.554665
63700,1210.5,1.5,8.5,-2.2,3001.6504,84.5665
63800,1212.75,1.5,8.5,-2.2,3003.1733,84.57834
63900,1213.25,1.5,8.5,-2.2,3004.6963,84.59019
64000,1212.75,1.5,8.5,-2.2,3006.2197,84.602036
64100,1213.75,1.5,8.5,-2.2,3007.7437,84.61389
64200,1210.75,1.5,8.5,-2.2,3009.2676,84.62575
64300,1211.75,1.5,8.5,-2.2,3010.7917,84.63762
64400,1208.25,1.5,8.5,-2.2,3012.3164,84.64948
64500,1206.75,1.5,8.5,-2.2,3013.841,84.66136
64600,1207.75,1.5,8.5,-2.2,3015.366,84.67324
64700,1207.75,1.5,8.5,-2.2,3016.8914,84.68512
64800,1206.25,1.5,8.5,-2.2,3018.4167,84.69701
64900,1206.0,1.5,9.5,-2.2,3019.9424,84.7089
65000,1207.25,1.5,9.5,-2.2,3021.4683,84.7208
65100,1206.75,1.5,9.5,-2.2,3022.9944,84.732704
65200,1207.0,1.5,9.5,-2.4,3024.5205,84.744606
65300,1206.25,1.5,9.5,-2.4,3026.0469,84.756516
65400,1206.25,1.5,9.5,-2.4,3027.5735,84.76843
65500,1207.75,1.5,9.5,-2.4,3029.1,84.78036
65600,1207.75,1.5,9.5,-2.4,3030.627,84.792274
65700,1208.25,1.5,9.5,-2.4,3032.154,84.80421
65800,1207.75,1.5,9.5,-2.4,3033.6812,84.81614
65900,1208.0,1.5,9.5,-2.4,3035.2083,84.82808
66000,1208.75,1.5,9.5,-2.4,3036.7356,84.84002
66100,1208.75,1.5,9.5,-2.4,3038.2632,84.85197
66200,1208.25,1.5,9.5,-2.4,3039.7905,84.863914
66300,1209.25,1.5,9.5,-2.4,3041.318,84.87587
66400,1210.75,1.5,9.5,-2.4,3042.8457,84.887825
66500,1209.75,1.5,9.5,-2.4,3044.3735,84.89979
66600,1210.25,1.5,9.5,-2.4,3045.9014,84.91176
66700,1210.25,1.5,9.5,-2.4,3047.4292,84.92373
66800,1210.75,1.5,9.5,-2.4,3048.957,84.93571
66900,1212.25,1.5,9.5,-2.4,3050.4849,84.947685
67000,1212.75,1.5,9.5,-2.4,3052.0127,84.95967
67100,1212.75,1.5,9.5,-2.4,3053.5405,84.97166
67200,1213.25,1.5,9.5,-2.4,3055.0684,84.98365
67300,1213.5,1.5,9.5,-2.4,3056.5962,84.99564
67400,1214.25,1.5,9.5,-2.4,3058.124,85.007645
67500,1213.25,1.5,9.5,-2.4,3059.6519,85.01965
67600,1213.25,1.5,9.5,-2.4,3061.1794,85.031654
67700,1212.25,1.5,9.5,-2.4,3062.7073,85.04367
67800,1212.25,1.5,9.5,-2.4,3064.2349,85.05569
67900,1213.75,1.5,9.5,-2.4,3065.7625,85.0677
68000,1215.75,1.5,9.5,-2.4,3067.2898,85.07973
68100,1216.75,1.5,9.5,-2.4,3068.8171,85.09176
68200,1217.75,1.5,9.5,-2.4,3070.3445,85.10379
68300,1219.25,1.5,9.5,-2.4,3071.8716,85.11582
68400,1219.5,1.5,9.5,-2.4,3073.3987,85.12786
68500,1219.25,1.5,9.5,-2.4,3074.9255,85.13991
68600,1218.75,1.5,9.5,-2.4,3076.4524,85.151955
68700,1219.75,1.5,9.5,-2.4,3077.979,85.164
68800,1219.5,1.5,9.5,-2.4,3079.5054,85.176056
68900,1220.25,1.5,9.5,-2.4,3081.0317,85.18811
69000,1221.25,1.5,9.5,-2.4,3082.5579,85.20017
69100,1221.0,1.5,9.5,-2.4,3084.0837,85.21224
69200,1221.75,1.5,9.5,-2.4,3085.6094,85.22431
69300,1225.25,1.5,9.5,-2.4,3087.135,85.23638
69400,1224.25,1.5,9.5,-2.4,3088.6602,85.24846
69500,1224.25,1.5,9.5,-2.4,3090.1853,85.26054
69600,1224.5,1.5,9.5,-2.4,3091.7102,85.27262
69700,1223.25,1.5,9.5,-2.4,3093.2349,85.284706
69800,1223.25,1.5,9.5,-2.4,3094.759,85.29679
69900,1223.25,1.5,9.5,-2.4,3096.2832,85.30889
70000,1223.25,1.5,9.5,-2.4,3097.8071,85.320984
70100,1224.75,1.5,9.5,-2.4,3099.3306,85.333084
70200,1224.25,1.5,9.5,-2.4,3100.854,85.345184
70300,1223.75,1.5,9.5,-2.4,3102.377,85.35729
70400,1224.25,1.5,9.5,-2.4,3103.8994,85.36941
70500,1224.75,1.5,9.5,-2.4,3105.4219,85.381516
70600,1224.75,1.5,9.5,-2.4,3106.9438,85.39363
70700,1225.75,1.5,9.5,-2.4,3108.4656,85.405754
70800,1226.75,1.5,9.5,-2.6,3109.9868,85.41788
70900,1226.25,1.5,9.5,-2.6,3111.5078,85.43
71000,1226.0,1.5,9.5,-2.6,3113.0283,85.44213
71100,1226.75,1.5,9.5,-2.6,3114.5486,85.45427
71200,1225.75,1.5,9.5,-2.6,3116.0684,85.4664
71300,1226.25,1.5,9.5,-2.6,3117.588,85.47854
71400,1228.25,1.5,9.5,-2.6,3119.107,85.490685
71500,1226.75,1.5,9.5,-2.6,3120.6255,85.50283
71600,1226.75,1.5,9.5,-2.6,3122.1438,85.51498
71700,1226.75,1.5,9.5,-2.6,3123.6616,85.52713
71800,1225.25,1.5,9.5,-2.6,3125.179,85.53928
71900,1227.25,1.5,9.5,-2.6,3126.6958,85.55144
72000,1226.25,1.5,9.5,-2.6,3128.2122,85.5636
72100,1226.25,1.5,9.5,-2.6,3129.7283,85.57576
72200,1227.25,1.5,9.5,-2.6,3131.2437,85.58793
72300,1228.25,1.5,9.5,-2.6,3132.7588,85.6001
72400,1227.25,1.5,9.5,-2.6,3134.2732,85.61227
72500,1225.75,1.5,9.5,-2.6,3135.7874,85.62444
72600,1225.75,1.5,9.5,-2.6,3137.3008,85.63662
72700,1225.5,1.5,9.5,-2.6,3138.8137,85.6488
72800,1226.25,1.5,9.5,-2.6,3140.3262,85.66099
72900,1225.25,1.5,9.5,-2.6,3141.838,85.67317
73000,1226.75,1.5,9.5,-2.6,3143.3494,85.685356
73100,1226.25,1.5,9.5,-2.6,3144.86,85.69755
73200,1224.75,1.5,9.5,-2.6,3146.3704,85.70975
73300,1223.75,1.5,9.5,-2.6,3147.88,85.72194
73400,1223.75,1.5,9.5,-2.6,3149.389,85.73414
73500,1224.25,1.5,9.5,-2.6,3150.8975,85.746346
73600,1226.25,1.5,9.5,-2.6,3152.4053,85.758545
73700,1227.25,1.5,9.5,-2.6,3153.9124,85.77075
73800,1226.75,1.5,9.5,-2.6,3155.419,85.78297
73900,1226.75,1.5,9.5,-2.6,3156.9248,85.79517
74000,1226.25,1.5,9.5,-2.6,3158.4302,85.80739
74100,1226.0,1.5,9.5,-2.6,3159.9348,85.81961
74200,1224.75,1.5,9.5,-2.6,3161.4387,85.831825
74300,1222.75,1.5,9.5,-2.6,3162.9421,85.84405
74400,1222.75,1.5,9.5,-2.6,3164.4446,85.85628
74500,1224.75,1.5,9.5,-2.6,3165.9465,85.8685
74600,1225.25,1.5,9.5,-2.6,3167.4478,85.88073
74700,1223.75,1.5,9.5,-2.6,3168.9482,85.89296
74800,1222.75,1.5,9.5,-2.8,3170.448,85.9052
74900,1223.25,1.5,9.5,-2.8,3171.947,85.917435
75000,1223.0,1.5,9.5,-2.8,3173.4453,85.92967
75100,1224.75,1.5,9.5,-2.8,3174.9429,85.94191
75200,1223.75,1.5,9.5,-2.8,3176.4397,85.954155
75300,1223.75,1.5,9.5,-2.8,3177.9358,85.9664
75400,1223.25,1.5,9.5,-2.8,3179.431,85.978645
75500,1223.25,1.5,9.5,-2.8,3180.9255,85.9909
75600,1223.25,1.5,9.5,-2.8,3182.4192,86.00314
75700,1223.0,1.5,9.5,-2.8,3183.9119,86.0154
75800,1223.25,1.5,9.5,-2.8,3185.404,86.02766
75900,1221.25,1.5,9.5,-2.8,3186.8953,86.03992
76000,1221.25,1.5,9.5,-2.8,3188.3855,86.05218
76100,1220.75,1.5,9.5,-2.8,3189.8752,86.06444
76200,1220.5,1.5,9.5,-2.8,3191.3638,86.0767
76300,1220.25,1.5,9.5,-2.8,3192.8516,86.08897
76400,1220.5,1.5,9.5,-2.8,3194.3386,86.101234
76500,1219.25,1.5,9.5,-2.8,3195.8247,86.1135
76600,1218.75,1.5,9.5,-2.8,3197.3098,86.12578
76700,1218.75,1.5,9.5,-2.8,3198.794,86.13805
76800,1218.75,1.5,9.5,-2.8,3200.2773,86.15032
76900,1218.25,1.5,9.5,-2.8,3201.7598,86.162605
77000,1217.75,1.4,9.5,-2.8,3203.2415,86.17488
77100,1217.75,1.4,9.5,-2.8,3204.722,86.187164
77200,1218.75,1.4,9.5,-2.8,3206.2017,86.19945
77300,1217.25,1.4,9.5,-2.8,3207.6802,86.21173
77400,1217.25,1.4,9.5,-2.8,3209.158,86.224014
77500,1215.25,1.4,9.5,-2.8,3210.6345,86.236305
77600,1215.5,1.4,9.5,-2.8,3212.1104,86.24859
77700,1214.75,1.4,9.5,-2.8,3213.5852,86.26088
77800,1213.75,1.4,9.5,-2.8,3215.0588,86.27318
77900,1212.75,1.4,9.5,-2.8,3216.5315,86.28547
78000,1211.25,1.4,9.5,-2.8,3218.0034,86.29777
78100,1212.25,1.4,9.5,-2.8,3219.4739,86.31007
78200,1212.0,1.4,9.5,-2.8,3220.9436,86.322365
78300,1210.75,1.4,9.5,-2.8,3222.412,86.33466
78400,1211.0,1.4,9.5,-2.8,3223.8796,86.34696
78500,1210.25,1.4,9.5,-2.8,3225.3462,86.35927
78600,1209.25,1.4,9.5,-2.8,3226.8115,86.371574
78700,1207.25,1.4,9.5,-2.8,3228.276,86.38388
78800,1205.75,1.4,9.5,-2.8,3229.739,86.39619
78900,1207.75,1.4,9.5,-2.8,3231.2012,86.4085
79000,1206.75,1.4,9.5,-2.8,3232.662,86.42081
79100,1207.0,1.4,9.5,-2.8,3234.1218,86.43312
79200,1206.75,1.4,9.5,-2.8,3235.5806,86.445435
79300,1205.75,1.4,9.5,-2.8,3237.038,86.45775
79400,1204.75,1.4,9.5,-3.0,3238.4944,86.47006
79500,1204.5,1.4,9.5,-3.0,3239.9497,86.482376
79600,1203.25,1.4,9.5,-3.0,3241.4038,86.4947
79700,1204.75,1.4,9.5,-3.0,3242.8567,86.50702
79800,1204.75,1.4,9.5,-3.0,3244.3083,86.51934
79900,1206.25,1.4,9.5,-3.0,3245.7588,86.53166
80000,1206.75,1.4,9.5,-3.0,3247.208,86.54398
80100,1205.75,1.4,9.5,-3.0,3248.6562,86.556305
80200,1204.25,1.4,9.5,-3.0,3250.103,86.568634
80300,1205.75,1.4,9.5,-3.0,3251.5486,86.580956
80400,1205.75,1.4,9.5,-3.0,3252.993,86.593285
80500,1205.75,1.4,9.5,-3.0,3254.436,86.60561
80600,1202.75,1.4,9.5,-3.0,3255.8777,86.61794
80700,1203.75,1.4,9.5,-3.0,3257.3184,86.63027
80800,1200.75,1.4,9.5,-3.0,3258.7576,86.6426
80900,1200.75,1.4,9.5,-3.0,3260.1956,86.65494
81000,1200.25,1.4,9.5,-3.0,3261.632,86.66727
81100,1200.5,1.4,9.5,-3.0,3263.0674,86.6796
81200,1202.25,1.4,9.5,-3.0,3264.5015,86.69193
81300,1202.75,1.4,9.5,-3.0,3265.934,86.70427
81400,1201.25,1.4,9.5,-3.0,3267.3655,86.716606
81500,1200.25,1.4,9.5,-3.0,3268.7954,86.72894
81600,1200.25,1.4,9.5,-3.0,3270.224,86.74128
81700,1200.25,1.4,9.5,-3.0,3271.6514,86.75362
81800,1200.75,1.4,9.5,-3.0,3273.0771,86.76596
81900,1201.75,1.4,9.5,-3.0,3274.5017,86.7783
82000,1201.25,1.4,9.5,-3.0,3275.9248,86.79064
82100,1202.75,1.4,9.5,-3.0,3277.3464,86.80298
82200,1201.75,1.4,9.5,-3.0,3278.7666,86.81532
82300,1201.25,1.4,9.5,-3.0,3280.1855,86.82767
82400,1201.75,1.4,9.5,-3.0,3281.6028,86.840004
82500,1201.25,1.4,9.5,-3.0,3283.0188,86.85235
82600,1199.75,1.4,9.5,-3.0,3284.4333,86.86469
82700,1201.25,1.4,9.5,-3.0,3285.8464,86.87704
82800,1201.5,1.4,9.5,-3.0,3287.2578,86.88938
82900,1200.75,1.4,9.5,-3.0,3288.668,86.901726
83000,1201.75,1.4,9.5,-3.0,3290.0767,86.91408
83100,1200.75,1.4,9.5,-3.0,3291.4836,86.92642
83200,1201.25,1.4,9.5,-3.0,3292.8892,86.93877
83300,1200.75,1.4,9.5,-3.0,3294.2932,86.95111
83400,1201.0,1.4,9.5,-3.0,3295.6958,86.96346
83500,1200.75,1.4,9.5,-3.0,3297.0967,86.97581
83600,1201.75,1.4,9.5,-3.0,3298.496,86.98816
83700,1202.0,1.4,9.5,-3.0,3299.894,87.0005
83800,1202.0,1.4,9.5,-3.0,3301.2903,87.012856
83900,1200.75,1.4,9.5,-3.0,3302.685,87.0252
84000,1200.25,1.4,9.5,-3.0,3304.0781,87.03755
84100,1199.25,1.4,9.5,-3.0,3305.4697,87.049904
84200,1200.75,1.4,9.5,-3.0,3306.8596,87.06225
84300,1199.75,1.4,9.5,-3.0,3308.2478,87.0746
84400,1198.75,1.4,9.5,-3.0,3309.6345,87.086945
84500,1197.75,1.4,9.5,-3.0,3311.0195,87.0993
84600,1198.75,1.4,9.5,-3.0,3312.403,87.11165
84700,1197.75,1.4,9.5,-3.0,3313.7847,87.124
84800,1196.25,1.4,9.5,-3.0,3315.1648,87.136345
84900,1196.75,1.4,9.5,-3.0,3316.5432,87.1487
85000,1198.75,1.4,9.5,-3.0,3317.92,87.16105
85100,1199.75,1.4,9.5,-3.0,3319.2952,87.17339
85200,1199.75,1.4,9.5,-3.0,3320.6685,87.185745
85300,1200.0,1.4,9.5,-3.0,3322.04,87.1981
85400,1200.25,1.4,9.5,-3.0,3323.41,87.21044
85500,1199.75,1.4,9.5,-3.0,3324.778,87.22279
85600,1200.25,1.4,9.5,-3.0,3326.1445,87.235146
85700,1200.25,1.4,9.5,-3.0,3327.5093,87.24749
85800,1200.75,1.4,9.5,-3.0,3328.8723,87.25984
85900,1201.0,1.4,9.5,-3.0,3330.2334,87.27219
86000,1200.25,1.4,9.5,-3.0,3331.593,87.28454
86100,1200.25,1.4,9.5,-3.0,3332.9504,87.29688
86200,1201.25,1.4,9.5,-3.0,3334.3064,87.309235
86300,1201.25,1.4,9.5,-3.0,3335.6604,87.32158
86400,1201.25,1.4,9.5,-3.0,3337.0127,87.33392
86500,1200.75,1.4,9.5,-3.0,3338.363,87.346275
86600,1200.5,1.4,9.5,-3.0,3339.7117,87.35862
86700,1199.25,1.4,9.5,-3.0,3341.0583,87.370964
86800,1199.25,1.4,9.5,-3.0,3342.403,87.38331
86900,1198.25,1.4,9.5,-3.0,3343.746,87.39565
87000,1199.75,1.4,9.5,-3.0,3345.0874,87.408
87100,1200.75,1.4,9.5,-3.0,3346.4265,87.42034
87200,1200.75,1.4,9.5,-3.0,3347.764,87.432686
87300,1200.5,1.4,9.5,-3.0,3349.0994,87.44503
87400,1200.5,1.4,9.5,-3.0,3350.433,87.45737
